,supplier_id,sales_growth,profit_margin,normalised_ebita_margin,net_profit_margin,net_worth,working_capital,receivable_day,inventory_days,payable_days,cash_equivalents,current_liabilities,total_debts,net_income,cashflow_stability,is_client_on_CRB,statements_status,economic_sensitivity,capital_intensity,utilization_capacity,market_growth,is_litigation_issues,how_regulated,is_there_competition,how_competitive,how_mature,is_industry_performing,is_industry_risky,are_there_structures,is_business_technical,how_technical,how_managed,is_it_one_man_show,is_there_controls,has_experience,times_supplied_before,st_debt,total_liabilities,current_ratio,interest_expense,equity,total_current_assets,stability,how_diverse,product_substitution,scoring_time
904,905,0.26,0.54,0.89,0.0012,0.74,56445162,99,65,3,20,74,51,76,31,84,78,weak,weak,weak,weak,False,weak,True,problematic,outstanding,True,False,True,False,Once,Once,False,False,True,Weekly,74,0.74,0.12,0.75,74,7.4,problematic,problematic,outstanding,2022-07-22 10:51:29.985550
905,906,0.81,0.35,0.77,0.0078,0.06,81545216,56,24,69,91,6,37,84,47,45,49,weak,medium,weak,medium,True,medium,True,high,outstanding,True,False,False,False,Daily,Never,False,False,False,Weekly,6,0.06,2.76,17.25,6,0.6,problematic,high,outstanding,2022-07-22 10:51:29.985550
906,907,0.95,0.65,0.36,0.003,0.14,84800005,71,88,91,1,14,10,12,69,83,99,outstanding,medium,outstanding,medium,True,medium,False,medium,medium,False,True,True,True,Daily,Weekly,True,False,False,Once,14,0.14,3.64,22.75,14,1.4,problematic,medium,medium,2022-07-22 10:51:29.985550
907,908,0.35,0.37,0.62,0.0016,0.46,13540715,38,96,41,18,46,5,85,68,82,83,high,problematic,outstanding,problematic,True,problematic,False,medium,outstanding,False,False,False,True,Yearly,Once,True,True,False,Daily,46,0.46,1.64,10.25,46,4.6,problematic,medium,outstanding,2022-07-22 10:51:29.985550
908,909,0.45,0.53,0.82,0.0091,0.1,89176800,71,75,56,87,10,21,7,82,66,41,medium,problematic,high,problematic,False,problematic,False,problematic,problematic,True,False,True,True,Often,Once,False,False,False,Often,10,0.1,2.24,14.0,10,1.0,problematic,problematic,problematic,2022-07-22 10:51:29.985550
909,910,0.87,0.7,0.53,0.0056999999999999,0.22,22492078,19,42,62,98,22,42,6,50,43,40,medium,outstanding,weak,outstanding,False,outstanding,False,weak,problematic,True,False,False,False,Weekly,Often,False,False,True,Seldom,22,0.22,2.48,15.5,22,2.2,weak,weak,problematic,2022-07-22 10:51:29.985550
910,911,0.41,0.1,0.83,0.0049,0.65,89503839,89,99,41,4,65,86,21,45,56,65,high,problematic,problematic,problematic,False,problematic,False,medium,problematic,False,False,False,True,Seldom,Often,True,True,False,Yearly,65,0.65,1.64,10.25,65,6.5,high,medium,problematic,2022-07-22 10:51:29.985550
911,912,0.82,0.18,0.41,0.0054,0.15,64365647,73,81,19,24,15,23,76,13,34,74,medium,high,weak,high,True,high,False,problematic,problematic,False,True,True,False,Monthly,Monthly,False,True,True,Daily,15,0.15,0.76,4.75,15,1.5,problematic,problematic,problematic,2022-07-22 10:51:29.985550
912,913,0.88,0.49,0.96,0.0088,0.12,41774463,64,61,92,87,12,9,95,52,50,17,weak,outstanding,medium,outstanding,False,outstanding,True,problematic,medium,False,True,False,True,Yearly,Once,True,False,True,Weekly,12,0.12,3.68,23.0,12,1.2,problematic,problematic,medium,2022-07-22 10:51:29.985550
913,914,0.47,0.34,0.69,0.0087,0.67,32051824,78,4,70,1,67,27,59,46,78,30,outstanding,weak,outstanding,weak,True,weak,False,problematic,problematic,True,True,True,False,Seldom,Seldom,False,True,True,Often,67,0.67,2.8,17.5,67,6.7,problematic,problematic,problematic,2022-07-22 10:51:29.985550
914,915,0.17,0.99,0.76,0.0040999999999999,0.81,45980865,43,78,35,53,81,88,75,5,73,30,problematic,problematic,weak,problematic,True,problematic,False,outstanding,outstanding,False,False,True,True,Often,Never,False,True,True,Often,81,0.81,1.4,8.75,81,8.1,problematic,outstanding,outstanding,2022-07-22 10:51:29.985550
915,916,0.47,0.95,0.16,0.0051,0.1,83181962,19,95,93,21,10,38,50,70,11,20,high,problematic,outstanding,problematic,True,problematic,False,problematic,weak,False,False,True,True,Seldom,Yearly,True,True,True,Daily,10,0.1,3.72,23.25,10,1.0,problematic,problematic,weak,2022-07-22 10:51:29.985550
916,917,0.99,0.43,0.03,0.0036,0.08,62518895,89,68,32,52,8,80,82,38,56,67,medium,medium,outstanding,medium,True,medium,False,outstanding,problematic,True,False,False,True,Monthly,Daily,False,True,True,Weekly,8,0.08,1.28,8.0,8,0.8,problematic,outstanding,problematic,2022-07-22 10:51:29.985550
917,918,0.11,0.96,0.99,0.0025,0.95,99696476,87,14,36,22,95,41,26,79,13,54,outstanding,problematic,outstanding,problematic,True,problematic,False,high,problematic,True,False,True,False,Weekly,Often,False,True,True,Often,95,0.95,1.44,9.0,95,9.5,problematic,high,problematic,2022-07-22 10:51:29.985550
918,919,0.52,0.18,0.93,0.0019,0.94,27034939,72,60,16,96,94,71,52,8,71,41,weak,outstanding,weak,outstanding,True,outstanding,False,high,medium,False,False,False,True,Often,Once,False,False,True,Daily,94,0.94,0.64,4.0,94,9.4,problematic,high,medium,2022-07-22 10:51:29.985550
919,920,0.43,0.27,0.96,0.0056999999999999,0.26,73033632,68,100,68,23,26,67,85,25,33,78,medium,weak,high,weak,False,weak,False,outstanding,problematic,True,False,True,True,Once,Daily,True,False,True,Monthly,26,0.26,2.72,17.0,26,2.6,outstanding,outstanding,problematic,2022-07-22 10:51:29.985550
920,921,0.34,0.76,0.94,0.0031,0.41,27959870,15,49,22,58,41,96,4,63,16,10,weak,medium,weak,medium,True,medium,True,medium,weak,True,False,True,True,Monthly,Once,False,True,True,Weekly,41,0.41,0.88,5.5,41,4.1,problematic,medium,weak,2022-07-22 10:51:29.985550
921,922,0.81,0.35,0.58,0.0026,0.6,51204264,1,88,11,30,60,38,21,97,61,68,problematic,weak,high,weak,False,weak,False,problematic,weak,False,False,False,True,Seldom,Monthly,False,False,False,Often,60,0.6,0.44,2.75,60,6.0,problematic,problematic,weak,2022-07-22 10:51:29.985550
922,923,0.03,0.16,0.45,0.0048,0.67,36603504,39,82,46,38,67,48,90,69,47,31,problematic,outstanding,problematic,outstanding,False,outstanding,True,problematic,problematic,True,False,False,True,Yearly,Seldom,False,False,True,Yearly,67,0.67,1.84,11.5,67,6.7,high,problematic,problematic,2022-07-22 10:51:29.985550
923,924,0.67,0.3,0.36,0.0013,0.58,9808094,97,38,7,36,58,65,33,93,56,4,problematic,high,problematic,high,False,high,True,problematic,problematic,False,False,True,True,Yearly,Once,False,False,True,Monthly,58,0.58,0.28,1.75,58,5.8,outstanding,problematic,problematic,2022-07-22 10:51:29.985550
924,925,0.08,0.41,0.34,0.0089,0.16,78290164,28,87,47,86,16,63,89,70,57,51,outstanding,medium,outstanding,medium,False,medium,False,high,outstanding,True,True,False,False,Once,Yearly,False,True,False,Monthly,16,0.16,1.88,11.75,16,1.6,outstanding,high,outstanding,2022-07-22 10:51:29.985550
925,926,0.23,0.41,0.66,0.0069999999999999,0.38,45533057,67,83,97,89,38,72,45,94,80,97,medium,outstanding,problematic,outstanding,False,outstanding,False,weak,problematic,False,True,True,True,Monthly,Often,False,True,True,Once,38,0.38,3.88,24.25,38,3.8,problematic,weak,problematic,2022-07-22 10:51:29.985550
926,927,0.06,0.56,0.58,0.0055,0.88,99813038,59,66,59,42,88,83,84,24,83,85,outstanding,problematic,medium,problematic,True,problematic,True,weak,weak,False,True,False,True,Often,Often,False,False,False,Never,88,0.88,2.36,14.75,88,8.8,problematic,weak,weak,2022-07-22 10:51:29.985550
927,928,0.97,0.81,0.76,0.0043,0.66,38436966,62,89,87,40,66,95,12,39,54,55,outstanding,high,outstanding,high,True,high,False,problematic,problematic,False,True,False,True,Seldom,Once,False,False,True,Weekly,66,0.66,3.48,21.75,66,6.6,problematic,problematic,problematic,2022-07-22 10:51:29.985550
928,929,0.93,0.14,0.67,0.0013,0.01,68247373,37,90,27,30,1,68,82,14,30,33,problematic,medium,problematic,medium,False,medium,True,outstanding,medium,True,False,False,True,Yearly,Seldom,True,False,True,Yearly,1,0.01,1.08,6.75,1,0.1,high,outstanding,medium,2022-07-22 10:51:29.985550
929,930,0.49,0.74,0.09,0.0052,0.5,56958260,42,16,43,91,50,12,32,78,43,82,medium,problematic,high,problematic,False,problematic,False,weak,high,True,True,True,True,Once,Often,True,True,False,Daily,50,0.5,1.72,10.75,50,5.0,problematic,weak,high,2022-07-22 10:51:29.985550
930,931,0.87,0.75,0.7,0.0064,0.13,64196162,55,28,68,94,13,31,19,6,6,58,problematic,weak,medium,weak,True,weak,False,high,outstanding,False,False,True,False,Often,Yearly,False,False,False,Never,13,0.13,2.72,17.0,13,1.3,problematic,high,outstanding,2022-07-22 10:51:29.985550
931,932,0.7,0.81,0.7,0.0089,0.8,35972394,31,4,9,88,80,99,98,12,44,1,high,problematic,outstanding,problematic,True,problematic,True,weak,problematic,False,False,False,True,Often,Once,True,True,False,Monthly,80,0.8,0.36,2.25,80,8.0,outstanding,weak,problematic,2022-07-22 10:51:29.985550
932,933,0.39,0.42,0.65,0.0045,0.65,14954174,30,34,37,76,65,85,51,28,79,62,medium,weak,medium,weak,True,weak,False,outstanding,outstanding,True,False,True,False,Daily,Yearly,True,True,True,Never,65,0.65,1.48,9.25,65,6.5,problematic,outstanding,outstanding,2022-07-22 10:51:29.985550
933,934,0.35,0.7,0.71,0.0088,0.55,95857499,18,95,92,33,55,55,52,25,74,84,problematic,medium,problematic,medium,True,medium,False,weak,problematic,False,False,False,False,Seldom,Never,True,True,True,Yearly,55,0.55,3.68,23.0,55,5.5,high,weak,problematic,2022-07-22 10:51:29.985550
934,935,0.87,0.4,0.56,0.0049,0.64,70370505,1,43,67,93,64,19,53,66,49,77,outstanding,medium,problematic,medium,False,medium,True,problematic,problematic,False,False,False,False,Weekly,Once,True,False,False,Daily,64,0.64,2.68,16.75,64,6.4,problematic,problematic,problematic,2022-07-22 10:51:29.985550
935,936,0.95,0.54,0.34,0.0076,0.16,13384791,99,51,83,53,16,100,27,41,72,42,weak,outstanding,problematic,outstanding,True,outstanding,True,outstanding,problematic,True,True,False,False,Once,Monthly,True,False,False,Daily,16,0.16,3.32,20.75,16,1.6,problematic,outstanding,problematic,2022-07-22 10:51:29.985550
936,937,0.89,0.2,0.72,0.01,0.06,48032095,15,89,23,92,6,65,92,93,36,2,medium,weak,problematic,weak,False,weak,False,medium,outstanding,True,False,False,False,Often,Weekly,True,False,True,Weekly,6,0.06,0.92,5.75,6,0.6,problematic,medium,outstanding,2022-07-22 10:51:29.985550
937,938,0.25,0.53,0.83,0.0002,0.4,39134327,19,76,55,95,40,54,19,84,35,59,medium,outstanding,weak,outstanding,False,outstanding,False,problematic,high,False,True,False,False,Often,Monthly,True,False,True,Yearly,40,0.4,2.2,13.75,40,4.0,high,problematic,high,2022-07-22 10:51:29.985550
938,939,0.73,0.93,0.3,0.0017,0.46,25102184,23,1,84,71,46,43,56,58,71,52,medium,outstanding,medium,outstanding,False,outstanding,True,medium,problematic,False,True,False,True,Weekly,Seldom,False,True,False,Daily,46,0.46,3.36,21.0,46,4.6,problematic,medium,problematic,2022-07-22 10:51:29.985550
939,940,0.85,0.35,0.09,0.0009,0.1,29625682,64,48,52,86,10,68,80,94,64,37,medium,high,weak,high,False,high,False,weak,medium,False,False,True,True,Never,Daily,True,True,False,Daily,10,0.1,2.08,13.0,10,1.0,problematic,weak,medium,2022-07-22 10:51:29.985550
940,941,0.24,0.36,0.07,0.0063,0.74,39283992,85,72,98,31,74,82,12,26,23,25,problematic,medium,high,medium,True,medium,False,problematic,weak,True,False,False,True,Daily,Yearly,False,True,True,Often,74,0.74,3.92,24.5,74,7.4,problematic,problematic,weak,2022-07-22 10:51:29.985550
941,942,0.94,0.07,0.32,0.0093,0.75,75761254,100,70,71,67,75,59,33,76,17,83,problematic,outstanding,medium,outstanding,False,outstanding,True,problematic,problematic,False,False,True,False,Yearly,Yearly,False,False,False,Once,75,0.75,2.84,17.75,75,7.5,problematic,problematic,problematic,2022-07-22 10:51:29.985550
942,943,0.62,0.54,0.94,0.0093999999999999,0.62,97687867,11,15,37,92,62,80,96,15,29,27,medium,problematic,outstanding,problematic,True,problematic,True,problematic,problematic,False,True,True,True,Never,Daily,False,False,True,Seldom,62,0.62,1.48,9.25,62,6.2,weak,problematic,problematic,2022-07-22 10:51:29.985550
943,944,0.7,0.04,0.35,0.003,0.71,64386626,84,99,37,25,71,67,94,40,2,27,high,outstanding,high,outstanding,False,outstanding,False,problematic,weak,False,False,True,False,Never,Seldom,True,True,False,Once,71,0.71,1.48,9.25,71,7.1,problematic,problematic,weak,2022-07-22 10:51:29.985550
944,945,0.14,0.86,0.82,0.0031,0.3,76854262,99,18,69,14,30,86,49,57,71,27,medium,high,problematic,high,True,high,True,medium,medium,False,True,True,True,Never,Daily,True,False,False,Often,30,0.3,2.76,17.25,30,3.0,problematic,medium,medium,2022-07-22 10:51:29.985550
945,946,0.78,0.69,0.79,0.0087,0.92,67744222,78,72,20,26,92,55,61,80,50,35,medium,weak,medium,weak,True,weak,True,high,high,True,False,False,False,Often,Weekly,False,False,False,Once,92,0.92,0.8,5.0,92,9.2,problematic,high,high,2022-07-22 10:51:29.985550
946,947,0.67,0.38,0.74,0.0079,0.22,695311,74,46,85,61,22,53,49,21,14,55,weak,medium,weak,medium,False,medium,False,outstanding,problematic,False,False,True,True,Once,Seldom,True,False,True,Yearly,22,0.22,3.4,21.25,22,2.2,high,outstanding,problematic,2022-07-22 10:51:29.985550
947,948,0.47,0.05,0.47,0.0076,0.14,25404885,72,100,50,93,14,57,82,90,17,72,high,outstanding,high,outstanding,False,outstanding,True,high,weak,True,True,True,True,Seldom,Never,False,False,True,Daily,14,0.14,2.0,12.5,14,1.4,problematic,high,weak,2022-07-22 10:51:29.985550
948,949,0.42,0.24,0.29,0.0087,0.13,61616090,44,42,7,27,13,55,95,28,8,61,weak,medium,weak,medium,False,medium,True,weak,problematic,True,False,True,False,Often,Once,True,True,True,Yearly,13,0.13,0.28,1.75,13,1.3,high,weak,problematic,2022-07-22 10:51:29.985550
949,950,0.21,0.24,0.93,0.0046999999999999,0.87,37644231,31,52,70,79,87,1,54,60,57,62,problematic,high,medium,high,True,high,True,high,outstanding,False,False,True,False,Often,Seldom,False,False,False,Seldom,87,0.87,2.8,17.5,87,8.7,weak,high,outstanding,2022-07-22 10:51:29.985550
950,951,0.79,0.43,0.51,0.0008,0.98,40882701,6,29,51,13,98,33,37,100,24,76,outstanding,weak,medium,weak,True,weak,True,outstanding,high,True,False,False,True,Monthly,Seldom,False,True,False,Monthly,98,0.98,2.04,12.75,98,9.8,outstanding,outstanding,high,2022-07-22 10:51:29.985550
951,952,0.96,0.72,0.03,0.0063,0.86,34445961,90,70,48,6,86,92,92,100,17,50,problematic,medium,problematic,medium,False,medium,False,problematic,problematic,True,False,True,False,Once,Seldom,False,True,True,Monthly,86,0.86,1.92,12.0,86,8.6,outstanding,problematic,problematic,2022-07-22 10:51:29.985550
952,953,0.09,0.09,0.55,0.0078,0.9,45680666,9,81,96,37,90,57,60,17,72,77,problematic,problematic,weak,problematic,False,problematic,True,outstanding,problematic,False,True,False,False,Never,Never,True,True,True,Yearly,90,0.9,3.84,24.0,90,9.0,high,outstanding,problematic,2022-07-22 10:51:29.985550
953,954,0.86,0.63,0.17,0.0036,0.39,48829226,25,57,91,30,39,48,70,35,12,95,high,outstanding,medium,outstanding,False,outstanding,True,medium,problematic,True,True,True,True,Often,Once,False,True,True,Once,39,0.39,3.64,22.75,39,3.9,problematic,medium,problematic,2022-07-22 10:51:29.985550
954,955,0.42,0.11,0.33,0.0056999999999999,0.66,54981717,93,95,90,34,66,25,83,28,74,45,medium,weak,outstanding,weak,True,weak,False,problematic,weak,False,False,True,True,Daily,Daily,True,True,True,Often,66,0.66,3.6,22.5,66,6.6,problematic,problematic,weak,2022-07-22 10:51:29.985550
955,956,0.96,0.67,0.2,0.0069,0.99,52718261,20,39,61,22,99,68,76,37,37,42,high,medium,high,medium,True,medium,True,weak,problematic,True,True,True,True,Yearly,Once,False,False,False,Daily,99,0.99,2.44,15.25,99,9.9,problematic,weak,problematic,2022-07-22 10:51:29.985550
956,957,0.2,0.83,0.91,0.0039,0.7,7999374,31,64,74,72,70,6,58,91,51,67,outstanding,weak,weak,weak,True,weak,False,medium,outstanding,True,True,True,False,Daily,Once,False,True,True,Seldom,70,0.7,2.96,18.5,70,7.0,weak,medium,outstanding,2022-07-22 10:51:29.985550
957,958,0.36,0.37,0.57,0.0074,0.17,60864240,44,2,39,52,17,74,83,7,65,42,high,high,high,high,True,high,True,outstanding,problematic,True,True,False,False,Weekly,Often,False,True,True,Monthly,17,0.17,1.56,9.75,17,1.7,outstanding,outstanding,problematic,2022-07-22 10:51:29.985550
958,959,0.98,0.26,0.84,0.0087,0.09,19423012,4,92,91,91,9,61,10,23,48,20,high,medium,high,medium,False,medium,True,problematic,high,False,True,False,True,Never,Monthly,False,False,True,Monthly,9,0.09,3.64,22.75,9,0.9,outstanding,problematic,high,2022-07-22 10:51:29.985550
959,960,0.77,0.55,0.16,0.0073,0.74,24448112,73,91,70,43,74,64,10,43,81,14,problematic,problematic,outstanding,problematic,False,problematic,True,problematic,problematic,False,False,False,True,Daily,Monthly,True,True,True,Seldom,74,0.74,2.8,17.5,74,7.4,weak,problematic,problematic,2022-07-22 10:51:29.985550
960,961,0.25,0.13,0.4,0.0012,0.94,58012018,19,82,47,76,94,26,74,83,35,72,weak,weak,medium,weak,False,weak,True,problematic,outstanding,False,True,False,True,Daily,Monthly,True,True,True,Monthly,94,0.94,1.88,11.75,94,9.4,outstanding,problematic,outstanding,2022-07-22 10:51:29.985550
961,962,0.68,0.33,0.5,0.0067,0.45,38771153,67,93,99,30,45,86,48,48,67,48,problematic,outstanding,outstanding,outstanding,False,outstanding,False,problematic,problematic,False,False,False,False,Monthly,Seldom,False,True,True,Seldom,45,0.45,3.96,24.75,45,4.5,weak,problematic,problematic,2022-07-22 10:51:29.985550
962,963,0.93,0.76,0.33,0.0087,0.7,94085178,46,88,25,44,70,89,27,58,49,15,outstanding,weak,high,weak,True,weak,False,outstanding,problematic,True,True,False,True,Yearly,Once,True,True,False,Weekly,70,0.7,1.0,6.25,70,7.0,problematic,outstanding,problematic,2022-07-22 10:51:29.985550
963,964,0.29,0.75,0.76,0.0009,0.94,90778047,89,81,70,17,94,79,58,6,10,36,weak,problematic,problematic,problematic,True,problematic,True,high,problematic,True,False,False,False,Seldom,Monthly,True,False,True,Yearly,94,0.94,2.8,17.5,94,9.4,high,high,problematic,2022-07-22 10:51:29.985550
964,965,0.37,0.66,0.35,0.0009,0.69,85722371,66,63,69,69,69,68,73,5,20,74,problematic,medium,weak,medium,True,medium,True,problematic,problematic,False,False,False,True,Weekly,Weekly,False,True,True,Monthly,69,0.69,2.76,17.25,69,6.9,outstanding,problematic,problematic,2022-07-22 10:51:29.985550
965,966,0.59,0.64,0.08,0.0085,0.72,30089397,26,92,8,28,72,5,3,20,20,5,problematic,medium,problematic,medium,False,medium,True,high,outstanding,False,True,False,True,Once,Monthly,False,True,False,Seldom,72,0.72,0.32,2.0,72,7.2,weak,high,outstanding,2022-07-22 10:51:29.985550
966,967,0.01,0.85,0.29,0.0014,0.24,39386706,21,44,77,88,24,46,49,36,99,59,problematic,medium,weak,medium,True,medium,False,medium,high,True,False,False,True,Daily,Seldom,False,True,True,Monthly,24,0.24,3.08,19.25,24,2.4,outstanding,medium,high,2022-07-22 10:51:29.985550
967,968,0.88,0.53,0.11,0.0098999999999999,0.95,36425628,77,36,79,50,95,81,14,63,71,2,weak,problematic,weak,problematic,True,problematic,True,weak,weak,True,True,True,True,Once,Daily,False,True,False,Seldom,95,0.95,3.16,19.75,95,9.5,weak,weak,weak,2022-07-22 10:51:29.985550
968,969,0.92,0.83,0.69,0.0036,0.76,47136062,69,89,61,22,76,100,17,8,87,53,weak,outstanding,problematic,outstanding,False,outstanding,False,high,weak,False,False,False,True,Once,Often,True,False,True,Never,76,0.76,2.44,15.25,76,7.6,problematic,high,weak,2022-07-22 10:51:29.985550
969,970,0.62,0.82,0.21,0.0039,0.45,99170554,15,85,14,92,45,87,35,54,76,33,medium,medium,problematic,medium,True,medium,True,outstanding,outstanding,False,False,False,True,Seldom,Never,False,False,False,Daily,45,0.45,0.56,3.5,45,4.5,problematic,outstanding,outstanding,2022-07-22 10:51:29.985550
970,971,0.38,0.92,0.67,0.0040999999999999,0.7,9276697,68,57,90,35,70,22,10,55,23,56,weak,outstanding,problematic,outstanding,True,outstanding,False,outstanding,problematic,False,False,False,False,Monthly,Often,False,True,True,Weekly,70,0.7,3.6,22.5,70,7.0,problematic,outstanding,problematic,2022-07-22 10:51:29.985550
971,972,0.48,1.0,0.3,0.008,0.52,88496076,44,16,48,48,52,17,41,39,78,45,outstanding,outstanding,weak,outstanding,False,outstanding,False,problematic,problematic,False,False,False,True,Never,Seldom,True,True,False,Daily,52,0.52,1.92,12.0,52,5.2,problematic,problematic,problematic,2022-07-22 10:51:29.985550
972,973,0.43,0.88,0.29,0.0049,0.29,17818352,8,5,1,99,29,29,45,71,68,62,high,weak,medium,weak,False,weak,False,outstanding,problematic,False,True,True,False,Weekly,Monthly,False,True,False,Yearly,29,0.29,0.04,0.25,29,2.9,high,outstanding,problematic,2022-07-22 10:51:29.985550
